ID,ProvinsiID,NamaProvinsi,Budidaya,NamaIkan,Tahun,Volume,Nilai,IkanID
1,11,Aceh,semua budidaya,total,2003,33877,630367421,0
2,12,Sumatera Utara,semua budidaya,total,2003,44187,1111788600,0
3,13,Sumatera Barat,semua budidaya,total,2003,30690,254598817,0
4,14,Riau,semua budidaya,total,2003,36393,1151401938,0
5,15,Jambi,semua budidaya,total,2003,9358,115366599,0
6,16,Sumatera Selatan,semua budidaya,total,2003,42504,708397850,0
7,17,Bengkulu,semua budidaya,total,2003,8141,98317816,0
8,18,Lampung,semua budidaya,total,2003,55150,1752674954,0
9,19,Kepulauan Bangka Belitung,semua budidaya,total,2003,776,15153921,0
10,21,Kepulauan Riau,semua budidaya,total,2003,0,0,0
11,31,DKI Jakarta,semua budidaya,total,2003,6227,35805574,0
12,32,Jawa Barat,semua budidaya,total,2003,230523,4214147418,0
13,33,Jawa Tengah,semua budidaya,total,2003,97660,881230486,0
14,34,DI Yogyakarta,semua budidaya,total,2003,7599,45385514,0
15,35,Jawa Timur,semua budidaya,total,2003,144669,1290084621,0
16,36,Banten,semua budidaya,total,2003,28568,220494511,0
17,51,Bali,semua budidaya,total,2003,114633,116766786,0
18,52,Nusa Tenggara Barat,semua budidaya,total,2003,48692,619157435,0
19,53,Nusa Tenggara Timur,semua budidaya,total,2003,14412,64628705,0
20,61,Kalimantan Barat,semua budidaya,total,2003,3917,75014136,0
21,62,Kalimantan Tengah,semua budidaya,total,2003,4215,126219728,0
22,63,Kalimantan Selatan,semua budidaya,total,2003,9517,166811116,0
23,64,Kalimantan Timur,semua budidaya,total,2003,20981,512327430,0
24,71,Sulawesi Utara,semua budidaya,total,2003,23521,105175961,0
25,72,Sulawesi Tengah,semua budidaya,total,2003,40492,103020192,0
26,73,Sulawesi Selatan,semua budidaya,total,2003,135062,1299981816,0
27,74,Sulawesi Tenggara,semua budidaya,total,2003,23150,163592539,0
28,75,Gorontalo,semua budidaya,total,2003,6274,17342769,0
29,76,Sulawesi Barat,semua budidaya,total,2003,0,0,0
30,81,Maluku,semua budidaya,total,2003,105,1392350,0
31,82,Maluku Utara,semua budidaya,total,2003,119,110214750,0
32,91,Papua Barat,semua budidaya,total,2003,0,0,0
33,94,Papua,semua budidaya,total,2003,2780,15470388,0
34,11,Aceh,semua budidaya,total,2004,35525,684616819,0
35,12,Sumatera Utara,semua budidaya,total,2004,41640,1099701102,0
36,13,Sumatera Barat,semua budidaya,total,2004,37414,317587449,0
37,14,Riau,semua budidaya,total,2004,35622,780033800,0
38,15,Jambi,semua budidaya,total,2004,10205,132692469,0
39,16,Sumatera Selatan,semua budidaya,total,2004,24735,946103059,0
40,17,Bengkulu,semua budidaya,total,2004,7152,92910250,0
41,18,Lampung,semua budidaya,total,2004,89284,2680425920,0
42,19,Kepulauan Bangka Belitung,semua budidaya,total,2004,791,14929397,0
43,21,Kepulauan Riau,semua budidaya,total,2004,0,0,0
44,31,DKI Jakarta,semua budidaya,total,2004,3778,41427711,0
45,32,Jawa Barat,semua budidaya,total,2004,264630,2890802774,0
46,33,Jawa Tengah,semua budidaya,total,2004,81718,1112302943,0
47,34,DI Yogyakarta,semua budidaya,total,2004,6220,59439524,0
48,35,Jawa Timur,semua budidaya,total,2004,153865,2093218893,0
49,36,Banten,semua budidaya,total,2004,22370,261388883,0
50,51,Bali,semua budidaya,total,2004,160685,1060739775,0
51,52,Nusa Tenggara Barat,semua budidaya,total,2004,51125,350075813,0
52,53,Nusa Tenggara Timur,semua budidaya,total,2004,67536,234319759,0
53,61,Kalimantan Barat,semua budidaya,total,2004,4785,133770816,0
54,62,Kalimantan Tengah,semua budidaya,total,2004,4576,59064544,0
55,63,Kalimantan Selatan,semua budidaya,total,2004,13791,277198640,0
56,64,Kalimantan Timur,semua budidaya,total,2004,42662,987536896,0
57,71,Sulawesi Utara,semua budidaya,total,2004,19881,112914557,0
58,72,Sulawesi Tengah,semua budidaya,total,2004,22226,186145228,0
59,73,Sulawesi Selatan,semua budidaya,total,2004,153894,2103993162,0
60,74,Sulawesi Tenggara,semua budidaya,total,2004,98481,417691388,0
61,75,Gorontalo,semua budidaya,total,2004,7469,52669579,0
62,76,Sulawesi Barat,semua budidaya,total,2004,0,0,0
63,81,Maluku,semua budidaya,total,2004,3416,63786662,0
64,82,Maluku Utara,semua budidaya,total,2004,680,3939640,0
65,91,Papua Barat,semua budidaya,total,2004,0,0,0
66,94,Papua,semua budidaya,total,2004,2454,19859655,0
67,11,Aceh,semua budidaya,total,2005,24434,415216400,0
68,12,Sumatera Utara,semua budidaya,total,2005,44393,1087043510,0
69,13,Sumatera Barat,semua budidaya,total,2005,32146,342504125,0
70,14,Riau,semua budidaya,total,2005,26686,268997526,0
71,15,Jambi,semua budidaya,total,2005,11419,117281653,0
72,16,Sumatera Selatan,semua budidaya,total,2005,81725,1080405101,0
73,17,Bengkulu,semua budidaya,total,2005,7514,102874376,0
74,18,Lampung,semua budidaya,total,2005,139743,4132187684,0
75,19,Kepulauan Bangka Belitung,semua budidaya,total,2005,719,11451674,0
76,21,Kepulauan Riau,semua budidaya,total,2005,5034,22709432,0
77,31,DKI Jakarta,semua budidaya,total,2005,8882,56985550,0
78,32,Jawa Barat,semua budidaya,total,2005,301266,2872684657,0
79,33,Jawa Tengah,semua budidaya,total,2005,113276,1213180323,0
80,34,DI Yogyakarta,semua budidaya,total,2005,9131,92464317,0
81,35,Jawa Timur,semua budidaya,total,2005,212125,2015467937,0
82,36,Banten,semua budidaya,total,2005,27308,329876434,0
83,51,Bali,semua budidaya,total,2005,165015,752981307,0
84,52,Nusa Tenggara Barat,semua budidaya,total,2005,50338,737526479,0
85,53,Nusa Tenggara Timur,semua budidaya,total,2005,272374,466796442,0
86,61,Kalimantan Barat,semua budidaya,total,2005,15500,95804673,0
87,62,Kalimantan Tengah,semua budidaya,total,2005,6159,267070864,0
88,63,Kalimantan Selatan,semua budidaya,total,2005,13725,308330591,0
89,64,Kalimantan Timur,semua budidaya,total,2005,46253,775643531,0
90,71,Sulawesi Utara,semua budidaya,total,2005,22642,140905265,0
91,72,Sulawesi Tengah,semua budidaya,total,2005,136487,296488421,0
92,73,Sulawesi Selatan,semua budidaya,total,2005,339424,1672463088,0
93,74,Sulawesi Tenggara,semua budidaya,total,2005,34239,1338089105,0
94,75,Gorontalo,semua budidaya,total,2005,8139,40637141,0
95,76,Sulawesi Barat,semua budidaya,total,2005,0,0,0
96,81,Maluku,semua budidaya,total,2005,869,303734858,0
97,82,Maluku Utara,semua budidaya,total,2005,1375,32562358,0
98,91,Papua Barat,semua budidaya,total,2005,4,88444,0
99,94,Papua,semua budidaya,total,2005,5334,61080886,0
100,11,Aceh,semua budidaya,total,2006,32265,684450141,0
101,12,Sumatera Utara,semua budidaya,total,2006,39940,931636484,0
102,13,Sumatera Barat,semua budidaya,total,2006,39870,623509869,0
103,14,Riau,semua budidaya,total,2006,27459,152333591,0
104,15,Jambi,semua budidaya,total,2006,12276,126904667,0
105,16,Sumatera Selatan,semua budidaya,total,2006,100435,1954485471,0
106,17,Bengkulu,semua budidaya,total,2006,7782,97559936,0
107,18,Lampung,semua budidaya,total,2006,175845,5932620560,0
108,19,Kepulauan Bangka Belitung,semua budidaya,total,2006,966,18279014,0
109,21,Kepulauan Riau,semua budidaya,total,2006,1408,41223133,0
110,31,DKI Jakarta,semua budidaya,total,2006,4921,270402333,0
111,32,Jawa Barat,semua budidaya,total,2006,355716,2625987218,0
112,33,Jawa Tengah,semua budidaya,total,2006,96484,1187738133,0
113,34,DI Yogyakarta,semua budidaya,total,2006,9672,96742296,0
114,35,Jawa Timur,semua budidaya,total,2006,164136,1999091039,0
115,36,Banten,semua budidaya,total,2006,28681,270402332.7,0
116,51,Bali,semua budidaya,total,2006,168764,242286585,0
117,52,Nusa Tenggara Barat,semua budidaya,total,2006,79547,240224000,0
118,53,Nusa Tenggara Timur,semua budidaya,total,2006,483729,947894663,0
119,61,Kalimantan Barat,semua budidaya,total,2006,7693,155410386,0
120,62,Kalimantan Tengah,semua budidaya,total,2006,6517,84197129,0
121,63,Kalimantan Selatan,semua budidaya,total,2006,15009,198338278,0
122,64,Kalimantan Timur,semua budidaya,total,2006,36796,921441951,0
123,71,Sulawesi Utara,semua budidaya,total,2006,15119,170723620,0
124,72,Sulawesi Tengah,semua budidaya,total,2006,182129,593865252,0
125,73,Sulawesi Selatan,semua budidaya,total,2006,514892,1918197269,0
126,74,Sulawesi Tenggara,semua budidaya,total,2006,38312,564865985,0
127,75,Gorontalo,semua budidaya,total,2006,8422,31727782,0
128,76,Sulawesi Barat,semua budidaya,total,2006,15481,760798036,0
129,81,Maluku,semua budidaya,total,2006,3592,30301763,0
130,82,Maluku Utara,semua budidaya,total,2006,908,3957944,0
131,91,Papua Barat,semua budidaya,total,2006,5835,118761941,0
132,94,Papua,semua budidaya,total,2006,1996,13351931,0
133,11,Aceh,semua budidaya,total,2007,35667,693249270,0
134,12,Sumatera Utara,semua budidaya,total,2007,53410,1076459468,0
135,13,Sumatera Barat,semua budidaya,total,2007,55607,599328519,0
136,14,Riau,semua budidaya,total,2007,28861,419591677,0
137,15,Jambi,semua budidaya,total,2007,17638,185450995,0
138,16,Sumatera Selatan,semua budidaya,total,2007,111869,2104541065,0
139,17,Bengkulu,semua budidaya,total,2007,9427,126862030,0
140,18,Lampung,semua budidaya,total,2007,189980,5973364042,0
141,19,Kepulauan Bangka Belitung,semua budidaya,total,2007,903,19661816,0
142,21,Kepulauan Riau,semua budidaya,total,2007,5394,469343323.1,0
143,31,DKI Jakarta,semua budidaya,total,2007,5779,51452466,0
144,32,Jawa Barat,semua budidaya,total,2007,391568,4079472889,0
145,33,Jawa Tengah,semua budidaya,total,2007,114007,1473989038,0
146,34,DI Yogyakarta,semua budidaya,total,2007,11949,124361980,0
147,35,Jawa Timur,semua budidaya,total,2007,173315,1702640082,0
148,36,Banten,semua budidaya,total,2007,34332,249425652,0
149,51,Bali,semua budidaya,total,2007,156494,186496165.8,0
150,52,Nusa Tenggara Barat,semua budidaya,total,2007,101942,903956733,0
151,53,Nusa Tenggara Timur,semua budidaya,total,2007,505827,1920273790,0
152,61,Kalimantan Barat,semua budidaya,total,2007,9268,195568036,0
153,62,Kalimantan Tengah,semua budidaya,total,2007,6416,93361389,0
154,63,Kalimantan Selatan,semua budidaya,total,2007,22564,246669925,0
155,64,Kalimantan Timur,semua budidaya,total,2007,78527,1645471928,0
156,71,Sulawesi Utara,semua budidaya,total,2007,20907,193280384,0
157,72,Sulawesi Tengah,semua budidaya,total,2007,202750,470924849,0
158,73,Sulawesi Selatan,semua budidaya,total,2007,717848,2122640813,0
159,74,Sulawesi Tenggara,semua budidaya,total,2007,93205,350474787.2,0
160,75,Gorontalo,semua budidaya,total,2007,10234,35213877.6,0
161,76,Sulawesi Barat,semua budidaya,total,2007,5489,116282882,0
162,81,Maluku,semua budidaya,total,2007,17836,23311830,0
163,82,Maluku Utara,semua budidaya,total,2007,1546,15683837,0
164,91,Papua Barat,semua budidaya,total,2007,968,15055080,0
165,94,Papua,semua budidaya,total,2007,2039,44426631,0
166,11,Aceh,semua budidaya,total,2008,42824,976700598,0
167,12,Sumatera Utara,semua budidaya,total,2008,97583,2577634288,0
168,13,Sumatera Barat,semua budidaya,total,2008,97545,1193119763,0
169,14,Riau,semua budidaya,total,2008,29950,385957511,0
170,15,Jambi,semua budidaya,total,2008,21202,259788376,0
171,16,Sumatera Selatan,semua budidaya,total,2008,130478,3038010588,0
172,17,Bengkulu,semua budidaya,total,2008,13342,211002285,0
173,18,Lampung,semua budidaya,total,2008,186158,3769126219,0
174,19,Kepulauan Bangka Belitung,semua budidaya,total,2008,1502,32908294,0
175,21,Kepulauan Riau,semua budidaya,total,2008,4998,165256031,0
176,31,DKI Jakarta,semua budidaya,total,2008,6401,70120856,0
177,32,Jawa Barat,semua budidaya,total,2008,435549,6015030402,0
178,33,Jawa Tengah,semua budidaya,total,2008,132593,1504891674,0
179,34,DI Yogyakarta,semua budidaya,total,2008,14741,157669827,0
180,35,Jawa Timur,semua budidaya,total,2008,238754,2472969539,0
181,36,Banten,semua budidaya,total,2008,38777,450092625,0
182,51,Bali,semua budidaya,total,2008,136287,340433987.2,0
183,52,Nusa Tenggara Barat,semua budidaya,total,2008,126088,2374760693,0
184,53,Nusa Tenggara Timur,semua budidaya,total,2008,697604,3082787866,0
185,61,Kalimantan Barat,semua budidaya,total,2008,14891,386134361,0
186,62,Kalimantan Tengah,semua budidaya,total,2008,8623,152797420,0
187,63,Kalimantan Selatan,semua budidaya,total,2008,25322,406103003,0
188,64,Kalimantan Timur,semua budidaya,total,2008,65398,1855393746,0
189,71,Sulawesi Utara,semua budidaya,total,2008,23364,320363343,0
190,72,Sulawesi Tengah,semua budidaya,total,2008,299642,767910443,0
191,73,Sulawesi Selatan,semua budidaya,total,2008,738640,4077756731,0
192,74,Sulawesi Tenggara,semua budidaya,total,2008,150047,1065879272,0
193,75,Gorontalo,semua budidaya,total,2008,16879,897569658,0
194,76,Sulawesi Barat,semua budidaya,total,2008,12133,169695140,0
195,81,Maluku,semua budidaya,total,2008,37380,245763624,0
196,82,Maluku Utara,semua budidaya,total,2008,1908,123277156,0
197,91,Papua Barat,semua budidaya,total,2008,6327,79201986,0
198,94,Papua,semua budidaya,total,2008,2276,65376966,0
199,11,Aceh,semua budidaya,total,2009,38048,677766247,0
200,12,Sumatera Utara,semua budidaya,total,2009,97147,2262634452,0
201,13,Sumatera Barat,semua budidaya,total,2009,84260,1587051268,0
202,14,Riau,semua budidaya,total,2009,38897,497288315.6,0
203,15,Jambi,semua budidaya,total,2009,25620,300557270,0
204,16,Sumatera Selatan,semua budidaya,total,2009,184796,5291451000,0
205,17,Bengkulu,semua budidaya,total,2009,14182,190599116,0
206,18,Lampung,semua budidaya,total,2009,106990,2495644928,0
207,19,Kepulauan Bangka Belitung,semua budidaya,total,2009,2077,35508500,0
208,21,Kepulauan Riau,semua budidaya,total,2009,5026,40726078,0
209,31,DKI Jakarta,semua budidaya,total,2009,2909,52809950,0
210,32,Jawa Barat,semua budidaya,total,2009,442012,5263533453,0
211,33,Jawa Tengah,semua budidaya,total,2009,144650,1603769000,0
212,34,DI Yogyakarta,semua budidaya,total,2009,17682,146793279,0
213,35,Jawa Timur,semua budidaya,total,2009,507790,2662787973,0
214,36,Banten,semua budidaya,total,2009,35503,376677358.8,0
215,51,Bali,semua budidaya,total,2009,141384,263719150.4,0
216,52,Nusa Tenggara Barat,semua budidaya,total,2009,182838,1633914830,0
217,53,Nusa Tenggara Timur,semua budidaya,total,2009,499698,2213219086,0
218,61,Kalimantan Barat,semua budidaya,total,2009,15205,324218433.7,0
219,62,Kalimantan Tengah,semua budidaya,total,2009,14988,252222148.6,0
220,63,Kalimantan Selatan,semua budidaya,total,2009,46043,751382918,0
221,64,Kalimantan Timur,semua budidaya,total,2009,72611,1592615775,0
222,71,Sulawesi Utara,semua budidaya,total,2009,26127,240772866,0
223,72,Sulawesi Tengah,semua budidaya,total,2009,728161,2701033503,0
224,73,Sulawesi Selatan,semua budidaya,total,2009,865899,2792847276,0
225,74,Sulawesi Tenggara,semua budidaya,total,2009,217800,1499301511,0
226,75,Gorontalo,semua budidaya,total,2009,52331,191076250,0
227,76,Sulawesi Barat,semua budidaya,total,2009,25342,326485623.7,0
228,81,Maluku,semua budidaya,total,2009,53110,2071635544,0
229,82,Maluku Utara,semua budidaya,total,2009,2950,79983370,0
230,91,Papua Barat,semua budidaya,total,2009,14113,120960000,0
231,94,Papua,semua budidaya,total,2009,2375,43229503.9,0
232,11,Aceh,semua budidaya,total,2010,46811,1172676135,0
233,12,Sumatera Utara,semua budidaya,total,2010,119106,5758242962,0
234,13,Sumatera Barat,semua budidaya,total,2010,102617,2015858761,0
235,14,Riau,semua budidaya,total,2010,44383,904335466,0
236,15,Jambi,semua budidaya,total,2010,31905,439910362,0
237,16,Sumatera Selatan,semua budidaya,total,2010,217397,6397955100,0
238,17,Bengkulu,semua budidaya,total,2010,18628,282082180,0
239,18,Lampung,semua budidaya,total,2010,98074,3525833015,0
240,19,Kepulauan Bangka Belitung,semua budidaya,total,2010,2490,49171514,0
241,21,Kepulauan Riau,semua budidaya,total,2010,16818,545028228,0
242,31,DKI Jakarta,semua budidaya,total,2010,50365,289863077,0
243,32,Jawa Barat,semua budidaya,total,2010,622961,8499678072,0
244,33,Jawa Tengah,semua budidaya,total,2010,175995,1978618477,0
245,34,DI Yogyakarta,semua budidaya,total,2010,39582,528855497,0
246,35,Jawa Timur,semua budidaya,total,2010,634279,5096644472,0
247,36,Banten,semua budidaya,total,2010,86777,529971046,0
248,51,Bali,semua budidaya,total,2010,107495,365283404,0
249,52,Nusa Tenggara Barat,semua budidaya,total,2010,214971,2388342329,0
250,53,Nusa Tenggara Timur,semua budidaya,total,2010,349705,2130323447,0
251,61,Kalimantan Barat,semua budidaya,total,2010,27200,1261103532,0
252,62,Kalimantan Tengah,semua budidaya,total,2010,24733,506280144,0
253,63,Kalimantan Selatan,semua budidaya,total,2010,63462,1063614974,0
254,64,Kalimantan Timur,semua budidaya,total,2010,147504,4761640150,0
255,71,Sulawesi Utara,semua budidaya,total,2010,75287,1579605744,0
256,72,Sulawesi Tengah,semua budidaya,total,2010,744279,2802317114,0
257,73,Sulawesi Selatan,semua budidaya,total,2010,1357366,4674047313,0
258,74,Sulawesi Tenggara,semua budidaya,total,2010,404123,1865616796,0
259,75,Gorontalo,semua budidaya,total,2010,72281,324276950,0
260,76,Sulawesi Barat,semua budidaya,total,2010,29800,374038109,0
261,81,Maluku,semua budidaya,total,2010,275754,803910769,0
262,82,Maluku Utara,semua budidaya,total,2010,51690,336708735,0
263,91,Papua Barat,semua budidaya,total,2010,21749,99153000,0
264,94,Papua,semua budidaya,total,2010,2338,66555250,0
265,11,Aceh,semua budidaya,total,2011,34451,822583942.7,0
266,12,Sumatera Utara,semua budidaya,total,2011,125607,3266769146,0
267,13,Sumatera Barat,semua budidaya,total,2011,131554,2479114694,0
268,14,Riau,semua budidaya,total,2011,61337,1309507688,0
269,15,Jambi,semua budidaya,total,2011,34369,481474385.8,0
270,16,Sumatera Selatan,semua budidaya,total,2011,291375,6926884746,0
271,17,Bengkulu,semua budidaya,total,2011,33806,510913995.8,0
272,18,Lampung,semua budidaya,total,2011,119228,3094356587,0
273,19,Kepulauan Bangka Belitung,semua budidaya,total,2011,6474,55486001.28,0
274,21,Kepulauan Riau,semua budidaya,total,2011,7257,222248075.5,0
275,31,DKI Jakarta,semua budidaya,total,2011,34142,187140512.8,0
276,32,Jawa Barat,semua budidaya,total,2011,695104,11116823514,0
277,33,Jawa Tengah,semua budidaya,total,2011,242865,2612362339,0
278,34,DI Yogyakarta,semua budidaya,total,2011,44542,583983773.6,0
279,35,Jawa Timur,semua budidaya,total,2011,715865,6409915170,0
280,36,Banten,semua budidaya,total,2011,91741,583077318.6,0
281,51,Bali,semua budidaya,total,2011,119371,653803155.6,0
282,52,Nusa Tenggara Barat,semua budidaya,total,2011,381410,2785948002,0
283,53,Nusa Tenggara Timur,semua budidaya,total,2011,379399,1376676759,0
284,61,Kalimantan Barat,semua budidaya,total,2011,29972,1074795015,0
285,62,Kalimantan Tengah,semua budidaya,total,2011,31772,577786336.2,0
286,63,Kalimantan Selatan,semua budidaya,total,2011,76902,1621184027,0
287,64,Kalimantan Timur,semua budidaya,total,2011,171718,3356893810,0
288,71,Sulawesi Utara,semua budidaya,total,2011,151549,1304843290,0
289,72,Sulawesi Tengah,semua budidaya,total,2011,781378,2574171100,0
290,73,Sulawesi Selatan,semua budidaya,total,2011,1633274,4665860361,0
291,74,Sulawesi Tenggara,semua budidaya,total,2011,647836,2772851861,0
292,75,Gorontalo,semua budidaya,total,2011,100103,494850898.2,0
293,76,Sulawesi Barat,semua budidaya,total,2011,40315,419180219.5,0
294,81,Maluku,semua budidaya,total,2011,612505,1671599469,0
295,82,Maluku Utara,semua budidaya,total,2011,67799,210587122.5,0
296,91,Papua Barat,semua budidaya,total,2011,4157,218380977.2,0
297,94,Papua,semua budidaya,total,2011,29784,107868994.8,0
298,11,Aceh,semua budidaya,udang total,2003,11087,409619115,30
299,12,Sumatera Utara,semua budidaya,udang total,2003,21418,906394000,30
300,13,Sumatera Barat,semua budidaya,udang total,2003,0,0,30
301,14,Riau,semua budidaya,udang total,2003,1658,54854700,30
302,15,Jambi,semua budidaya,udang total,2003,1588,43592820,30
303,16,Sumatera Selatan,semua budidaya,udang total,2003,16726,499005500,30
304,17,Bengkulu,semua budidaya,udang total,2003,1079,39354760,30
305,18,Lampung,semua budidaya,udang total,2003,35185,1632628764,30
306,19,Kepulauan Bangka Belitung,semua budidaya,udang total,2003,124,6086110,30
307,21,Kepulauan Riau,semua budidaya,udang total,2003,0,0,30
308,31,DKI Jakarta,semua budidaya,udang total,2003,0,0,30
309,32,Jawa Barat,semua budidaya,udang total,2003,21519,665154213,30
310,33,Jawa Tengah,semua budidaya,udang total,2003,11578,281951048,30
311,34,DI Yogyakarta,semua budidaya,udang total,2003,20,942210,30
312,35,Jawa Timur,semua budidaya,udang total,2003,13524,735223320,30
313,36,Banten,semua budidaya,udang total,2003,3898,107393096,30
314,51,Bali,semua budidaya,udang total,2003,2827,61857320,30
315,52,Nusa Tenggara Barat,semua budidaya,udang total,2003,5181,171744782,30
316,53,Nusa Tenggara Timur,semua budidaya,udang total,2003,27,561500,30
317,61,Kalimantan Barat,semua budidaya,udang total,2003,868,37981009,30
318,62,Kalimantan Tengah,semua budidaya,udang total,2003,878,90117525,30
319,63,Kalimantan Selatan,semua budidaya,udang total,2003,2350,114982323,30
320,64,Kalimantan Timur,semua budidaya,udang total,2003,11311,469188359,30
321,71,Sulawesi Utara,semua budidaya,udang total,2003,152,1344332,30
322,72,Sulawesi Tengah,semua budidaya,udang total,2003,7375,24088958,30
323,73,Sulawesi Selatan,semua budidaya,udang total,2003,19454,734597233,30
324,74,Sulawesi Tenggara,semua budidaya,udang total,2003,2804,71103655,30
325,75,Gorontalo,semua budidaya,udang total,2003,158,5618875,30
326,76,Sulawesi Barat,semua budidaya,udang total,2003,0,0,30
327,81,Maluku,semua budidaya,udang total,2003,100,1367650,30
328,82,Maluku Utara,semua budidaya,udang total,2003,23,140036,30
329,91,Papua Barat,semua budidaya,udang total,2003,0,0,30
330,94,Papua,semua budidaya,udang total,2003,0,0,30
331,11,Aceh,semua budidaya,udang total,2004,7707,323881619,30
332,12,Sumatera Utara,semua budidaya,udang total,2004,18453,885251500,30
333,13,Sumatera Barat,semua budidaya,udang total,2004,4,214000,30
334,14,Riau,semua budidaya,udang total,2004,6053,261759200,30
335,15,Jambi,semua budidaya,udang total,2004,950,40572400,30
336,16,Sumatera Selatan,semua budidaya,udang total,2004,19201,912418400,30
337,17,Bengkulu,semua budidaya,udang total,2004,687,33575000,30
338,18,Lampung,semua budidaya,udang total,2004,66468,2491328410,30
339,19,Kepulauan Bangka Belitung,semua budidaya,udang total,2004,168,8095493,30
340,21,Kepulauan Riau,semua budidaya,udang total,2004,0,0,30
341,31,DKI Jakarta,semua budidaya,udang total,2004,0,0,30
342,32,Jawa Barat,semua budidaya,udang total,2004,26755,1146352793,30
343,33,Jawa Tengah,semua budidaya,udang total,2004,10117,419484163,30
344,34,DI Yogyakarta,semua budidaya,udang total,2004,190,7262478,30
345,35,Jawa Timur,semua budidaya,udang total,2004,19566,787178206,30
346,36,Banten,semua budidaya,udang total,2004,2688,106137250,30
347,51,Bali,semua budidaya,udang total,2004,3070,121686950,30
348,52,Nusa Tenggara Barat,semua budidaya,udang total,2004,5167,215318900,30
349,53,Nusa Tenggara Timur,semua budidaya,udang total,2004,12,1189260,30
350,61,Kalimantan Barat,semua budidaya,udang total,2004,1890,98155680,30
351,62,Kalimantan Tengah,semua budidaya,udang total,2004,513,21426120,30
352,63,Kalimantan Selatan,semua budidaya,udang total,2004,3766,189819002,30
353,64,Kalimantan Timur,semua budidaya,udang total,2004,16728,744838377,30
354,71,Sulawesi Utara,semua budidaya,udang total,2004,149,7891366,30
355,72,Sulawesi Tengah,semua budidaya,udang total,2004,1934,99721050,30
356,73,Sulawesi Selatan,semua budidaya,udang total,2004,22387,1066282405,30
357,74,Sulawesi Tenggara,semua budidaya,udang total,2004,3366,99936512,30
358,75,Gorontalo,semua budidaya,udang total,2004,388,19789240,30
359,76,Sulawesi Barat,semua budidaya,udang total,2004,0,0,30
360,81,Maluku,semua budidaya,udang total,2004,470,23397436,30
361,82,Maluku Utara,semua budidaya,udang total,2004,4,201141,30
362,91,Papua Barat,semua budidaya,udang total,2004,0,0,30
363,94,Papua,semua budidaya,udang total,2004,6,317123,30
364,11,Aceh,semua budidaya,udang total,2005,3744,217900000,30
365,12,Sumatera Utara,semua budidaya,udang total,2005,18453,889568500,30
366,13,Sumatera Barat,semua budidaya,udang total,2005,5,270000,30
367,14,Riau,semua budidaya,udang total,2005,556,41460000,30
368,15,Jambi,semua budidaya,udang total,2005,530,6995458,30
369,16,Sumatera Selatan,semua budidaya,udang total,2005,21448,643888000,30
370,17,Bengkulu,semua budidaya,udang total,2005,994,55250000,30
371,18,Lampung,semua budidaya,udang total,2005,114150,3917810265,30
372,19,Kepulauan Bangka Belitung,semua budidaya,udang total,2005,71,3400000,30
373,21,Kepulauan Riau,semua budidaya,udang total,2005,0,0,30
374,31,DKI Jakarta,semua budidaya,udang total,2005,0,0,30
375,32,Jawa Barat,semua budidaya,udang total,2005,24486,816170710,30
376,33,Jawa Tengah,semua budidaya,udang total,2005,11562,610111550,30
377,34,DI Yogyakarta,semua budidaya,udang total,2005,494,19186150,30
378,35,Jawa Timur,semua budidaya,udang total,2005,22799,786411190,30
379,36,Banten,semua budidaya,udang total,2005,2908,114553170,30
380,51,Bali,semua budidaya,udang total,2005,2801,85998490,30
381,52,Nusa Tenggara Barat,semua budidaya,udang total,2005,4407,188582620,30
382,53,Nusa Tenggara Timur,semua budidaya,udang total,2005,6,220000,30
383,61,Kalimantan Barat,semua budidaya,udang total,2005,1533,52135108,30
384,62,Kalimantan Tengah,semua budidaya,udang total,2005,780,207724181,30
385,63,Kalimantan Selatan,semua budidaya,udang total,2005,4067,216930070,30
386,64,Kalimantan Timur,semua budidaya,udang total,2005,7928,394171639,30
387,71,Sulawesi Utara,semua budidaya,udang total,2005,149,8940000,30
388,72,Sulawesi Tengah,semua budidaya,udang total,2005,4331,153117450,30
389,73,Sulawesi Selatan,semua budidaya,udang total,2005,24125,787096241,30
390,74,Sulawesi Tenggara,semua budidaya,udang total,2005,7371,436260000,30
391,75,Gorontalo,semua budidaya,udang total,2005,393,15716000,30
392,76,Sulawesi Barat,semua budidaya,udang total,2005,0,0,30
393,81,Maluku,semua budidaya,udang total,2005,458,1079500,30
394,82,Maluku Utara,semua budidaya,udang total,2005,57,27550,30
395,91,Papua Barat,semua budidaya,udang total,2005,0,0,30
396,94,Papua,semua budidaya,udang total,2005,23,610000,30
397,11,Aceh,semua budidaya,udang total,2006,7543,355737276,30
398,12,Sumatera Utara,semua budidaya,udang total,2006,16542,731315676,30
399,13,Sumatera Barat,semua budidaya,udang total,2006,5,204000,30
400,14,Riau,semua budidaya,udang total,2006,208,5620410,30
401,15,Jambi,semua budidaya,udang total,2006,337,5492050,30
402,16,Sumatera Selatan,semua budidaya,udang total,2006,26585,1176420000,30
403,17,Bengkulu,semua budidaya,udang total,2006,528,20617494,30
404,18,Lampung,semua budidaya,udang total,2006,149680,5674136997,30
405,19,Kepulauan Bangka Belitung,semua budidaya,udang total,2006,96,3031296,30
406,21,Kepulauan Riau,semua budidaya,udang total,2006,0,0,30
407,31,DKI Jakarta,semua budidaya,udang total,2006,0,0,30
